StartTime,LastTime,Trans,Flgs,Dur,RunTime,IdleTime,Mean,StdDev,Sum,Min,Max,SrcMa,DstMa,sEnc,dEnc,SrcAddr,DstAddr,Proto,Sport,Dport,sTos,dTos,sDSb,dDSb,sTtl,dTtl,sHops,dHops,sIpId,dIpId,AutoId,Cause,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,TotAppByte,SAppBytes,DAppBytes,PCRatio,Load,SrcLoad,DstLoad,Loss,SrcLoss,DstLoss,pLoss,Retrans,SrcRetra,DstRetra,pRetran,SrcGap,DstGap,Rate,SrcRate,DstRate,Dir,State,SrcWin,DstWin,SrcTCPBase,DstTCPBase,SrcMss,DstMss,TcpRtt,SynAck,AckDat,TcpOpt,Inode,Offset,sMeanPktSz,dMeanPktSz
07/03.06:09:28.446288,07/03.06:09:28.512564,1, e        ,0.066276,0.066276,1728415872.000000,0.066276,0.000000,0.066276,0.066276,0.066276,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,61607,domain,0,0,cs0,cs0,128,255,0,0,0x4f70,0x923d,0,Start,2,1,1,200,85,115,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,15.088418,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,584884,85.000000,115.000000
07/03.06:09:28.455798,07/03.06:09:28.455977,1, e        ,0.000179,0.000179,1728415872.000000,0.000179,0.000000,0.000179,0.000179,0.000179,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,50823,domain,0,0,cs0,cs0,128,128,0,0,0x3d71,0xfa3b,0,Start,4,2,2,504,236,268,0,0,0,-0.000000,11262570.000000,5273743.000000,5988827.000000,0,0,0,0.000000,0,0,0,0.000000,,,16759.777344,5586.592285,5586.592285,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,584968,118.000000,134.000000
07/03.06:09:28.456284,07/03.06:09:28.509450,1, e        ,0.053166,0.053166,1728415872.000000,0.053166,0.000000,0.053166,0.053166,0.053166,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,55635,domain,0,0,cs0,cs0,128,128,0,0,0x3e71,0xfc3b,0,Start,4,2,2,600,236,364,0,0,0,-0.000000,45141.632812,17755.708984,27385.923828,0,0,0,0.000000,0,0,0,0.000000,,,56.427040,18.809013,18.809013,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,585056,118.000000,182.000000
07/03.06:09:28.456532,07/03.06:09:28.509231,1, e        ,0.052699,0.052699,1728415872.000000,0.052699,0.000000,0.052699,0.052699,0.052699,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,61021,domain,0,0,cs0,cs0,128,255,0,0,0x5270,0x913d,0,Start,2,1,1,322,129,193,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,18.975693,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,585144,129.000000,193.000000
07/03.06:09:28.516824,07/03.06:09:28.516991,1, e        ,0.000167,0.000167,1728415872.000000,0.000167,0.000000,0.000167,0.000167,0.000167,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,57091,domain,0,0,cs0,cs0,128,128,0,0,0x4071,0xfe3b,0,Start,4,2,2,312,140,172,0,0,0,-0.000000,7473053.500000,3353293.250000,4119760.250000,0,0,0,0.000000,0,0,0,0.000000,,,17964.070312,5988.023926,5988.023926,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,585228,70.000000,86.000000
07/03.06:09:28.525489,07/03.06:09:28.556586,1, e        ,0.031097,0.031097,1728415872.000000,0.031097,0.000000,0.031097,0.031097,0.031097,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,51719,domain,0,0,cs0,cs0,128,128,0,0,0x4171,0x053c,0,Start,4,2,2,352,160,192,0,0,0,-0.000000,45277.679688,20580.763672,24696.916016,0,0,0,0.000000,0,0,0,0.000000,,,96.472328,32.157444,32.157444,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,585312,80.000000,96.000000
07/03.06:09:28.525647,07/03.06:09:28.556404,1, e        ,0.030757,0.030757,1728415872.000000,0.030757,0.000000,0.030757,0.030757,0.030757,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,61280,domain,0,0,cs0,cs0,128,255,0,0,0x5670,0x933d,0,Start,2,1,1,198,91,107,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,32.512924,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,585396,91.000000,107.000000
07/03.06:09:28.525854,07/03.06:09:28.557580,1, e        ,0.031726,0.031726,1728415872.000000,0.031726,0.000000,0.031726,0.031726,0.031726,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,57394,domain,0,0,cs0,cs0,128,128,0,0,0x4271,0x073c,0,Start,4,2,2,422,140,282,0,0,0,-0.000000,53205.574219,17651.138672,35554.437500,0,0,0,0.000000,0,0,0,0.000000,,,94.559669,31.519890,31.519890,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,585480,70.000000,141.000000
07/03.06:09:28.526029,07/03.06:09:28.557416,1, e        ,0.031387,0.031387,1728415872.000000,0.031387,0.000000,0.031387,0.031387,0.031387,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,61318,domain,0,0,cs0,cs0,128,255,0,0,0x5770,0x943d,0,Start,2,1,1,233,81,152,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,31.860323,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,585568,81.000000,152.000000
07/03.06:09:28.533243,07/03.06:09:28.594623,1, e        ,0.061380,0.061380,1728415872.000000,0.061380,0.000000,0.061380,0.061380,0.061380,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,54593,domain,0,0,cs0,cs0,128,128,0,0,0x4371,0x0d3c,0,Start,4,2,2,418,140,278,0,0,0,-0.000000,27240.144531,9123.493164,18116.650391,0,0,0,0.000000,0,0,0,0.000000,,,48.875854,16.291952,16.291952,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,585652,70.000000,139.000000
07/03.06:09:28.533388,07/03.06:09:28.594403,1, e        ,0.061015,0.061015,1728415872.000000,0.061015,0.000000,0.061015,0.061015,0.061015,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,62134,domain,0,0,cs0,cs0,128,255,0,0,0x5870,0x983d,0,Start,2,1,1,231,81,150,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,16.389412,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,585740,81.000000,150.000000
07/03.06:09:28.538171,07/03.06:09:28.599530,1, e        ,0.061359,0.061359,1728415872.000000,0.061359,0.000000,0.061359,0.061359,0.061359,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,56268,domain,0,0,cs0,cs0,128,128,0,0,0x4471,0x0e3c,0,Start,4,2,2,560,166,394,0,0,0,-0.000000,36506.460938,10821.558594,25684.904297,0,0,0,0.000000,0,0,0,0.000000,,,48.892582,16.297527,16.297527,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,585824,83.000000,197.000000
07/03.06:09:28.538309,07/03.06:09:28.599282,1, e        ,0.060973,0.060973,1728415872.000000,0.060973,0.000000,0.060973,0.060973,0.060973,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,60622,domain,0,0,cs0,cs0,128,255,0,0,0x5970,0x993d,0,Start,2,1,1,302,94,208,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,16.400702,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,585912,94.000000,208.000000
07/03.06:09:28.539809,07/03.06:09:28.630804,1, e        ,0.090995,0.090995,1728415872.000000,0.090995,0.000000,0.090995,0.090995,0.090995,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,52924,domain,0,0,cs0,cs0,128,128,0,0,0x4571,0x133c,0,Start,4,2,2,506,158,348,0,0,0,-0.000000,22242.980469,6945.436523,15297.543945,0,0,0,0.000000,0,0,0,0.000000,,,32.968845,10.989614,10.989614,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,585996,79.000000,174.000000
07/03.06:09:28.539941,07/03.06:09:28.630578,1, e        ,0.090637,0.090637,1728415872.000000,0.090637,0.000000,0.090637,0.090637,0.090637,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,60219,domain,0,0,cs0,cs0,128,255,0,0,0x5a70,0x9b3d,0,Start,2,1,1,275,90,185,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,11.033022,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,586084,90.000000,185.000000
07/03.06:09:28.540541,07/03.06:09:28.571646,1, e        ,0.031105,0.031105,1728415872.000000,0.031105,0.000000,0.031105,0.031105,0.031105,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,59746,domain,0,0,cs0,cs0,128,128,0,0,0x4671,0x0a3c,0,Start,4,2,2,376,172,204,0,0,0,-0.000000,48352.355469,22118.630859,26233.724609,0,0,0,0.000000,0,0,0,0.000000,,,96.447517,32.149170,32.149170,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,586168,86.000000,102.000000
07/03.06:09:28.540684,07/03.06:09:28.571453,1, e        ,0.030769,0.030769,1728415872.000000,0.030769,0.000000,0.030769,0.030769,0.030769,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,61604,domain,0,0,cs0,cs0,128,255,0,0,0x5b70,0x953d,0,Start,2,1,1,210,97,113,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,32.500244,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,586252,97.000000,113.000000
07/03.06:09:28.543158,07/03.06:09:37.230026,1, e        ,8.686868,8.686868,1728415872.000000,8.686868,0.000000,8.686868,8.686868,8.686868,UAA,UAA,e,e,192.168.10.14,4.27.20.234,tcp,49940,http,0,0,cs0,cs0,128,54,0,10,0xc33c,0x0000,0,Start,11,6,5,1393,653,740,0,0,0,-0.000000,1047.097778,501.907043,545.190735,0,0,0,0.000000,0,0,0,0.000000,0,0,1.151163,0.575581,0.460465, ->,FIN,65024,15744,527569826,4274166789,1460,1460,0.029558,0.029513,0.000045,Mws,,586336,108.833336,148.000000
07/03.06:09:28.557145,07/03.06:09:28.557300,1, e        ,0.000155,0.000155,1728415872.000000,0.000155,0.000000,0.000155,0.000155,0.000155,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,59174,domain,0,0,cs0,cs0,128,128,0,0,0x4771,0x063c,0,Start,4,2,2,352,160,192,0,0,0,-0.000000,9083871.000000,4129032.250000,4954838.500000,0,0,0,0.000000,0,0,0,0.000000,,,19354.837891,6451.612793,6451.612793,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,586548,80.000000,96.000000
07/03.06:09:28.557534,07/03.06:09:28.588647,1, e        ,0.031113,0.031113,1728415872.000000,0.031113,0.000000,0.031113,0.031113,0.031113,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,58789,domain,0,0,cs0,cs0,128,128,0,0,0x4871,0x0b3c,0,Start,4,2,2,430,160,270,0,0,0,-0.000000,55282.355469,20570.179688,34712.175781,0,0,0,0.000000,0,0,0,0.000000,,,96.422714,32.140903,32.140903,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,586632,80.000000,135.000000
07/03.06:09:28.557724,07/03.06:09:28.588449,1, e        ,0.030725,0.030725,1728415872.000000,0.030725,0.000000,0.030725,0.030725,0.030725,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,62100,domain,0,0,cs0,cs0,128,255,0,0,0x5f70,0x963d,0,Start,2,1,1,237,91,146,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,32.546787,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,586720,91.000000,146.000000
07/03.06:09:28.557881,07/03.06:09:28.589106,1, e        ,0.031225,0.031225,1728415872.000000,0.031225,0.000000,0.031225,0.031225,0.031225,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,52834,domain,0,0,cs0,cs0,128,128,0,0,0x4971,0x0c3c,0,Start,4,2,2,364,166,198,0,0,0,-0.000000,46629.304688,21265.011719,25364.291016,0,0,0,0.000000,0,0,0,0.000000,,,96.076866,32.025620,32.025620,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,586804,83.000000,99.000000
07/03.06:09:28.558069,07/03.06:09:28.588941,1, e        ,0.030872,0.030872,1728415872.000000,0.030872,0.000000,0.030872,0.030872,0.030872,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,61566,domain,0,0,cs0,cs0,128,255,0,0,0x6070,0x973d,0,Start,2,1,1,204,94,110,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,32.391811,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,586888,94.000000,110.000000
07/03.06:09:28.572248,07/03.06:09:34.124336,1, e d      ,5.552088,5.552088,1728415872.000000,5.552088,0.000000,5.552088,5.552088,5.552088,UAA,UAA,e,e,192.168.10.14,138.108.7.20,tcp,49941,http,0,0,cs0,cs0,128,47,0,17,0x1e35,0x0000,0,Start,21,10,11,10459,1301,9158,0,0,0,-0.000000,13684.221680,1687.293213,11996.928711,1,0,1,4.545455,0,0,0,0.000000,0,0,3.602248,1.621012,1.801124, ->,FIN,65280,16768,2798463769,2316166743,1460,1460,0.042619,0.042460,0.000159,Mws,,586972,130.100006,832.545471
07/03.06:09:28.572281,07/03.06:09:33.720361,1, e        ,5.148080,5.148080,1728415872.000000,5.148080,0.000000,5.148080,5.148080,5.148080,UAA,UAA,e,e,192.168.10.14,138.108.7.20,tcp,49942,http,0,0,cs0,cs0,128,47,0,17,0x1835,0x0000,0,Start,11,6,5,1643,721,922,0,0,0,-0.000000,2080.775879,933.940430,1146.835327,0,0,0,0.000000,0,0,0,0.000000,0,0,1.942472,0.971236,0.776989, ->,FIN,65024,15744,3511271024,1570007523,1460,1460,0.042995,0.042939,0.000056,Mws,,587184,120.166664,184.399994
07/03.06:09:28.582331,07/03.06:09:33.881795,1, e        ,5.299464,5.299464,1728415872.000000,5.299464,0.000000,5.299464,5.299464,5.299464,UAA,UAA,e,e,192.168.10.14,138.108.7.20,tcp,49943,http,0,0,cs0,cs0,128,47,0,17,0x1b35,0xdf7d,0,Start,6,4,2,372,246,126,0,0,0,-0.000000,374.377502,279.273529,95.103951,0,0,0,0.000000,0,0,0,0.000000,0,0,0.943492,0.566095,0.188698, ->,FIN,65536,1868800,144164858,2077835658,1460,1460,0.042580,0.042436,0.000144,Mws,,587396,61.500000,63.000000
07/03.06:09:28.582414,07/03.06:09:33.882136,1, e        ,5.299722,5.299722,1728415872.000000,5.299722,0.000000,5.299722,5.299722,5.299722,UAA,UAA,e,e,192.168.10.14,138.108.7.20,tcp,49944,http,0,0,cs0,cs0,128,47,0,17,0x1c35,0x0c7f,0,Start,6,4,2,372,246,126,0,0,0,-0.000000,374.359253,279.259918,95.099327,0,0,0,0.000000,0,0,0,0.000000,0,0,0.943446,0.566067,0.188689, ->,FIN,65536,1868800,4177761041,2401911640,1460,1460,0.042719,0.042688,0.000031,Mws,,587604,61.500000,63.000000
07/03.06:09:28.606580,07/03.06:10:59.652706,1, e s      ,91.046127,91.046127,1728415872.000000,91.046127,0.000000,91.046127,91.046127,91.046127,UAA,UAA,e,e,192.168.10.14,38.69.238.8,tcp,49945,http,0,40,cs0,af11,128,55,0,9,0x3228,0x801b,0,Start,28,15,13,4057,1797,2260,0,0,0,-0.000000,330.821320,147.441742,183.379578,9,9,0,24.324324,0,0,0,0.000000,0,0,0.296553,0.153768,0.131801, ->,CON,64256,31424,1240281100,2579459430,1460,1460,0.032154,0.032005,0.000149,MwsS,,587812,119.800003,173.846161
07/03.06:09:28.606772,07/03.06:09:33.871667,1, e        ,5.264895,5.264895,1728415872.000000,5.264895,0.000000,5.264895,5.264895,5.264895,UAA,UAA,e,e,192.168.10.14,38.69.238.8,tcp,49946,http,0,40,cs0,af11,128,55,0,9,0x2028,0x5713,0,Start,6,4,2,372,246,126,0,0,0,-0.000000,376.835602,281.107208,95.728409,0,0,0,0.000000,0,0,0,0.000000,0,0,0.949687,0.569812,0.189937, ->,FIN,65536,934400,3175580391,1503435012,1460,1460,0.032223,0.032175,0.000048,Mws,,588024,61.500000,63.000000
07/03.06:09:28.606895,07/03.06:09:33.871479,1, e        ,5.264584,5.264584,1728415872.000000,5.264584,0.000000,5.264584,5.264584,5.264584,UAA,UAA,e,e,192.168.10.14,38.69.238.8,tcp,49947,http,0,40,cs0,af11,128,55,0,9,0x1f28,0x5a49,0,Start,6,4,2,372,246,126,0,0,0,-0.000000,376.857849,281.123810,95.734062,0,0,0,0.000000,0,0,0,0.000000,0,0,0.949743,0.569846,0.189949, ->,FIN,65536,934400,560834278,2439824135,1460,1460,0.032119,0.032052,0.000067,Mws,,588232,61.500000,63.000000
07/03.06:09:28.606980,07/03.06:10:59.449533,1, e s      ,90.842552,90.842552,1728415872.000000,90.842552,0.000000,90.842552,90.842552,90.842552,UAA,UAA,e,e,192.168.10.14,38.69.238.8,tcp,49948,http,0,40,cs0,af11,128,55,0,9,0x3128,0x45a3,0,Start,25,13,12,2299,1125,1174,0,0,0,-0.000000,186.344391,91.498970,94.845421,9,9,0,26.470588,0,0,0,0.000000,0,0,0.264193,0.132097,0.121089, ->,CON,65280,30272,2792418510,1025692968,1460,1460,0.032042,0.031985,0.000057,MwsS,,588440,86.538460,97.833336
07/03.06:09:28.607368,07/03.06:09:37.204125,1, e        ,8.596757,8.596757,1728415872.000000,8.596757,0.000000,8.596757,8.596757,8.596757,UAA,UAA,e,e,192.168.10.14,192.243.250.65,tcp,49949,http,0,0,cs0,cs0,128,243,0,13,0x3d2f,0x70d2,0,Start,8,4,4,3682,1773,1909,0,0,0,-0.000000,2570.271484,1237.676025,1332.595581,0,0,0,0.000000,0,0,0,0.000000,0,0,0.814261,0.348969,0.348969, ->,RST,16445440,5913,3802562558,1456650369,1460,1460,0.034663,0.034555,0.000108,Mws,,588652,443.250000,477.250000
07/03.06:09:28.607513,07/03.06:09:37.915145,1, e        ,9.307632,9.307632,1728415872.000000,9.307632,0.000000,9.307632,9.307632,9.307632,UAA,UAA,e,e,192.168.10.14,192.243.250.65,tcp,49950,http,0,0,cs0,cs0,128,243,0,13,0x422f,0x1c24,0,Start,12,5,7,5261,3536,1725,0,0,0,-0.000000,3702.767578,2431.552734,1271.214844,0,0,0,0.000000,0,0,0,0.000000,0,0,1.181826,0.429755,0.644632, ->,RST,16108800,7622,4213000804,1221337286,1460,1460,0.034791,0.034776,0.000015,Mws,,588864,707.200012,246.428574
07/03.06:09:28.608001,07/03.06:09:28.608162,1, e        ,0.000161,0.000161,1728415872.000000,0.000161,0.000000,0.000161,0.000161,0.000161,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,64306,domain,0,0,cs0,cs0,128,128,0,0,0x4a71,0x0f3c,0,Start,4,2,2,364,166,198,0,0,0,-0.000000,9043478.000000,4124223.500000,4919254.500000,0,0,0,0.000000,0,0,0,0.000000,,,18633.539062,6211.180176,6211.180176,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,589076,83.000000,99.000000
07/03.06:09:28.608323,07/03.06:09:28.669253,1, e        ,0.060930,0.060930,1728415872.000000,0.060930,0.000000,0.060930,0.060930,0.060930,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,56876,domain,0,0,cs0,cs0,128,128,0,0,0x4b71,0x153c,0,Start,4,2,2,590,172,418,0,0,0,-0.000000,38732.972656,11291.646484,27441.326172,0,0,0,0.000000,0,0,0,0.000000,,,49.236832,16.412277,16.412277,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,589160,86.000000,209.000000
07/03.06:09:28.608475,07/03.06:09:28.669008,1, e        ,0.060533,0.060533,1728415872.000000,0.060533,0.000000,0.060533,0.060533,0.060533,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,62176,domain,0,0,cs0,cs0,128,255,0,0,0x6770,0x9d3d,0,Start,2,1,1,317,97,220,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,16.519915,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,589248,97.000000,220.000000
07/03.06:09:28.608523,07/03.06:09:28.733635,1, e        ,0.125112,0.125112,1728415872.000000,0.125112,0.000000,0.125112,0.125112,0.125112,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,62728,domain,0,0,cs0,cs0,128,128,0,0,0x4f71,0x183c,0,Start,8,4,4,884,332,552,0,0,0,-0.000000,42394.015625,15921.734375,26472.281250,0,0,0,0.000000,0,0,0,0.000000,,,55.949871,23.978516,23.978516,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,589332,83.000000,138.000000
07/03.06:09:28.608684,07/03.06:09:28.639571,1, e        ,0.030887,0.030887,1728415872.000000,0.030887,0.000000,0.030887,0.030887,0.030887,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,60937,domain,0,0,cs0,cs0,128,255,0,0,0x6870,0x9c3d,0,Start,2,1,1,243,94,149,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,32.376080,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,589420,94.000000,149.000000
07/03.06:09:28.733052,07/03.06:09:28.733231,1, e        ,0.000179,0.000179,1728415872.000000,0.000179,0.000000,0.000179,0.000179,0.000179,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,57416,domain,0,0,cs0,cs0,128,128,0,0,0x4d71,0x163c,0,Start,4,2,2,592,248,344,0,0,0,-0.000000,13229051.000000,5541899.500000,7687151.000000,0,0,0,0.000000,0,0,0,0.000000,,,16759.777344,5586.592285,5586.592285,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,589504,124.000000,172.000000
07/03.06:09:28.733178,07/03.06:09:28.733377,1, e        ,0.000199,0.000199,1728415872.000000,0.000199,0.000000,0.000199,0.000199,0.000199,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,51680,domain,0,0,cs0,cs0,128,128,0,0,0x4e71,0x173c,0,Start,4,2,2,340,154,186,0,0,0,-0.000000,6834171.000000,3095477.250000,3738693.500000,0,0,0,0.000000,0,0,0,0.000000,,,15075.376953,5025.125488,5025.125488,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,589592,77.000000,93.000000
07/03.06:09:28.733816,07/03.06:09:29.034922,1, e        ,0.301106,0.301106,1728415872.000000,0.301106,0.000000,0.301106,0.301106,0.301106,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,63236,domain,0,0,cs0,cs0,128,128,0,0,0x5071,0x263c,0,Start,4,2,2,360,150,210,0,0,0,-0.000000,4782.369141,1992.653687,2789.715088,0,0,0,0.000000,0,0,0,0.000000,,,9.963268,3.321090,3.321090,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,589676,75.000000,105.000000
07/03.06:09:28.733956,07/03.06:09:29.034729,1, e        ,0.300773,0.300773,1728415872.000000,0.300773,0.000000,0.300773,0.300773,0.300773,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,61105,domain,0,0,cs0,cs0,128,255,0,0,0x7070,0xa43d,0,Start,2,1,1,202,86,116,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,3.324767,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,589760,86.000000,116.000000
07/03.06:09:28.765047,07/03.06:10:59.409755,1, e s      ,90.644707,90.644707,1728415872.000000,90.644707,0.000000,90.644707,90.644707,90.644707,UAA,UAA,e,e,192.168.10.14,23.203.96.169,tcp,49951,http,0,0,cs0,cs0,128,54,0,10,0xa406,0x3c9d,0,Start,25,13,12,2257,1122,1135,0,0,0,-0.000000,183.309097,91.433914,91.875191,9,9,0,26.470588,0,0,0,0.000000,0,0,0.264770,0.132385,0.121353, ->,CON,65280,30272,3477955660,3110950264,1460,1460,0.023182,0.023127,0.000055,MwsS,,589844,86.307693,94.583336
07/03.06:09:28.765153,07/03.06:09:33.862819,1, e        ,5.097666,5.097666,1728415872.000000,5.097666,0.000000,5.097666,5.097666,5.097666,UAA,UAA,e,e,192.168.10.14,23.203.96.169,tcp,49952,http,0,0,cs0,cs0,128,54,0,10,0x4706,0x35c8,0,Start,6,4,2,372,246,126,0,0,0,-0.000000,389.197754,290.328949,98.868782,0,0,0,0.000000,0,0,0,0.000000,0,0,0.980841,0.588505,0.196168, ->,FIN,65536,934400,1988559565,1218347017,1460,1460,0.023335,0.023267,0.000068,Mws,,590056,61.500000,63.000000
07/03.06:09:28.784988,07/03.06:09:28.816013,1, e        ,0.031025,0.031025,1728415872.000000,0.031025,0.000000,0.031025,0.031025,0.031025,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,56831,domain,0,0,cs0,cs0,128,128,0,0,0x5171,0x1b3c,0,Start,4,2,2,660,248,412,0,0,0,-0.000000,85092.664062,31974.214844,53118.453125,0,0,0,0.000000,0,0,0,0.000000,,,96.696213,32.232071,32.232071,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,590264,124.000000,206.000000
07/03.06:09:28.785139,07/03.06:09:28.815808,1, e        ,0.030669,0.030669,1728415872.000000,0.030669,0.000000,0.030669,0.030669,0.030669,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,61494,domain,0,0,cs0,cs0,128,255,0,0,0x7170,0x9e3d,0,Start,2,1,1,352,135,217,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,32.606216,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,590352,135.000000,217.000000
07/03.06:09:28.825131,07/03.06:09:28.879493,1, e        ,0.054362,0.054362,1728415872.000000,0.054362,0.000000,0.054362,0.054362,0.054362,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,57228,domain,0,0,cs0,cs0,128,128,0,0,0x5271,0x1d3c,0,Start,4,2,2,418,154,264,0,0,0,-0.000000,30756.779297,11331.445312,19425.333984,0,0,0,0.000000,0,0,0,0.000000,,,55.185608,18.395203,18.395203,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,590436,77.000000,132.000000
07/03.06:09:28.825304,07/03.06:09:28.879291,1, e        ,0.053987,0.053987,1728415872.000000,0.053987,0.000000,0.053987,0.053987,0.053987,UAA,UAA,e,e,192.168.10.3,192.168.10.1,udp,61000,domain,0,0,cs0,cs0,128,255,0,0,0x7370,0x9f3d,0,Start,2,1,1,231,88,143,0,0,0,-0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0,0,0,0.000000,,,18.522978,0.000000,0.000000,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,590524,88.000000,143.000000
07/03.06:09:28.879967,07/03.06:09:29.067245,1, e        ,0.187278,0.187278,1728415872.000000,0.187278,0.000000,0.187278,0.187278,0.187278,UAA,UAA,e,e,192.168.10.14,192.168.10.3,udp,62897,domain,0,0,cs0,cs0,128,128,0,0,0x5771,0x273c,0,Start,8,4,4,1168,304,864,0,0,0,-0.000000,37420.304688,9739.531250,27680.773438,0,0,0,0.000000,0,0,0,0.000000,,,37.377586,16.018967,16.018967,<->,CON,,,,,,,0.000000,0.000000,0.000000,,,590608,76.000000,216.000000
